Mean,Std,Variance,RMS,Kurtosis,Skewness,Peak,Peak_to_Peak,Crest_Factor,File
-0.01019599609375,0.07347493104305192,0.005398565491781235,0.07417899856512623,0.6287626426442561,0.08399343541253215,0.454,0.8400000000000001,6.120330670161392,2004.02.12.10.32.39
-0.002585009765625,0.07533812128951384,0.005675832519433498,0.07538245681139528,0.6482910813108549,0.05214190733133261,0.388,0.757,5.147086157867801,2004.02.12.10.42.39
-0.002483984375,0.0761892927992494,0.005804808337249756,0.07622977446919937,0.5134753088232071,0.03280799811503519,0.503,0.903,6.5984715749518195,2004.02.12.10.52.39
-0.002276611328125,0.07869075089989153,0.0061922342771887785,0.07872367646602975,1.1579527230048088,0.04148596171613033,0.608,1.184,7.723216537814511,2004.02.12.11.02.39
-0.002403857421875,0.07843746411081838,0.0061524357761359215,0.07847429073677968,0.6031769286310373,0.02822394436819329,0.391,0.782,4.982523528775831,2004.02.12.11.12.39
-0.001623095703125,0.07829782000144782,0.006130548616979123,0.07831464139380724,0.45609362146286436,0.02685297230141105,0.439,0.8049999999999999,5.605592928562067,2004.02.12.11.22.39
-0.0016064453124999996,0.07861603186545633,0.006180480466270446,0.07863244325857172,0.4786149756059883,0.05859457915072469,0.408,0.796,5.18869798638139,2004.02.12.11.32.39
-0.00202666015625,0.07774646967579023,0.006044513547048569,0.07777288022464836,0.4719824550317817,0.0825818179550488,0.415,0.749,5.336050289011607,2004.02.12.11.42.39
-0.0019162109375,0.07900619543360511,0.0062419789168930056,0.07902942984262255,0.404514320897305,-0.008060293710742156,0.386,0.747,4.884256419015951,2004.02.12.11.52.39
-0.002096630859375,0.07568852631669241,0.005728753015992641,0.07571755989830316,0.32520331504832,0.04632106694487997,0.378,0.722,4.992236946194446,2004.02.12.12.02.39
-0.0017912597656250002,0.07922086801763584,0.006275945929467677,0.07924111648011797,0.4552119318712826,0.03351974676189382,0.415,0.815,5.237180121056545,2004.02.12.12.12.39
-0.0015550292968750002,0.07762333368719734,0.006025381932713986,0.077638908086269,0.6415150749455005,0.019565298132388165,0.474,0.913,6.105186325821477,2004.02.12.12.22.39
-0.00245126953125,0.07736575740151559,0.005985460418310165,0.07740458087623109,0.3647260382142652,0.025770055100995167,0.4,0.778,5.167652811654581,2004.02.12.12.32.39
-0.0010339843750000002,0.07985799357629145,0.006377299138031006,0.07986468720103242,0.5982531546782233,0.036749791511127325,0.432,0.852,5.409149088790465,2004.02.12.12.42.39
-0.0023719238281249997,0.07918146190235564,0.006269703908994198,0.07921698007145074,0.5511103583412886,0.024887726210298083,0.422,0.8049999999999999,5.327140716792938,2004.02.12.12.52.39
-0.0015209960937499999,0.07864707093207793,0.006185361766195298,0.07866177721938719,0.5530516614826197,-0.01348361399462306,0.371,0.725,4.716394837676797,2004.02.12.13.02.39
-0.0020170898437499997,0.07842744893849181,0.0061508647469997405,0.07845338360094803,0.47996609907349486,0.01645553133519379,0.439,0.8200000000000001,5.59567962336675,2004.02.12.13.12.39
-0.001661767578125,0.07760498435587541,0.006022533596875668,0.07762277416041877,0.4477488811593342,0.02039051089838273,0.444,0.849,5.7199707792253,2004.02.12.13.22.39
-0.0027571777343750005,0.07777670281156139,0.006049215500237942,0.07782555832949016,0.34144531637324205,0.003513831143354892,0.405,0.761,5.203945961882484,2004.02.12.13.32.39
-0.0022611328125000003,0.07890076758853798,0.006225331126060486,0.07893316063389487,0.5964296522845243,-0.03212357182340833,0.471,0.874,5.967073866262322,2004.02.12.13.42.39
-0.0014483886718750002,0.07901527413866453,0.006243413547208309,0.07902854786058722,0.5063801110635779,0.06155298503420976,0.415,0.8029999999999999,5.25126693118661,2004.02.12.13.52.39
-0.0018087402343750004,0.07934267114626233,0.006295259464623929,0.07936328499916934,0.3844068433999399,0.037744146441618366,0.381,0.742,4.8007085392696105,2004.02.12.14.02.39
-0.001801708984375,0.07946629829958578,0.006314892565438749,0.07948672040475141,0.4149724425540562,0.019707753869455672,0.344,0.6859999999999999,4.327766930731702,2004.02.12.14.12.39
-0.0022458496093750004,0.07972131548057863,0.006355488141953945,0.07975294340914243,0.5200740317916859,-0.03851889509533163,0.393,0.759,4.927717814549634,2004.02.12.14.22.39
-0.0019770019531250003,0.07935676530457542,0.0062974961996054655,0.07938138784581765,0.4846810415588352,-0.036549177114067834,0.437,0.85,5.505068780717017,2004.02.12.14.32.39
-0.0021740722656250003,0.07756141544378374,0.006015773165643215,0.07759187944533484,0.3099755507638151,0.0266197723662214,0.405,0.7130000000000001,5.219618378819285,2004.02.12.14.42.39
-0.0015153320312499999,0.07772622576182905,0.006041366171178818,0.07774099563514575,0.36804211992333746,0.0013370289616362577,0.388,0.732,4.990931706367161,2004.02.12.14.52.39
-0.00224921875,0.0774813044446991,0.006003352538452148,0.07751394405806931,0.40420833824649316,-0.0326706483190684,0.4,0.769,5.160361853092411,2004.02.12.15.02.39
-0.0023556640625,0.07824409152481353,0.006122137858543396,0.07827954401833694,0.3419917127536731,0.03369687604185462,0.391,0.735,4.9949192334131185,2004.02.12.15.12.39
-0.00244453125,0.07882328465921586,0.006213110204467773,0.07886118143611597,0.5350200636292444,-0.006817488878259659,0.488,0.871,6.188088881160373,2004.02.12.15.22.39
-0.0022748046875,0.0785494350087652,0.006170013740196228,0.07858236746600665,0.4890447103350155,-0.0026227136240164137,0.403,0.803,5.128376924687727,2004.02.12.15.32.39
-0.0018186035156250002,0.08021030375043676,0.0064336928277373305,0.08023091764702917,0.4867117699711172,0.02306220757724868,0.396,0.774,4.935753093865595,2004.02.12.15.42.39
-0.0018798339843750004,0.07739824509206791,0.005990488343331814,0.07742107025313345,0.5086729705515918,-0.01826627067833771,0.388,0.732,5.011555623442141,2004.02.12.15.52.39
-0.0019884765625,0.07899110019602928,0.0062395939101791385,0.07901612461528817,0.40449241574751404,0.029730785177960038,0.376,0.74,4.758522413376508,2004.02.12.16.02.39
-0.0013528320312499998,0.07822305672439377,0.006118846603307724,0.07823475415576188,0.40668092875128226,-0.014541133659960096,0.359,0.6619999999999999,4.588753475025269,2004.02.12.16.12.39
-0.001791064453125,0.07810817348945709,0.006100886765859128,0.07812870584960675,0.4218788787843972,-0.011723759566206884,0.356,0.71,4.556583859014373,2004.02.12.16.22.39
-0.00203349609375,0.07683498673524616,0.005903615186605453,0.07686189103169887,0.409627806173567,-0.012802938401103163,0.413,0.76,5.373273991264062,2004.02.12.16.32.39
-0.0018202636718749998,0.07984444085763252,0.006375134735867977,0.07986518700725069,0.5706517890996232,-0.009777100151057361,0.457,0.8089999999999999,5.722142739846218,2004.02.12.16.42.39
-0.002309033203125,0.07739473796891001,0.005989945465276242,0.07742917473155306,0.35696928410462325,0.04514825783681482,0.378,0.734,4.881880780862329,2004.02.12.16.52.39
-0.001993701171875,0.07843592197972266,0.0061521938568091395,0.0784612560514543,0.6561008820895786,-0.000504141721927954,0.498,0.896,6.347081668861065,2004.02.12.17.02.39
-0.0024907226562500004,0.07855648477783131,0.006171121300649643,0.0785959604559929,0.5058926832599493,-0.03750214704176657,0.371,0.725,4.720344377084477,2004.02.12.17.12.39
-0.001803759765625,0.0786407433781452,0.006184366519067288,0.07866142681365101,0.45311400755295494,-0.008567194109819452,0.393,0.747,4.996095493297081,2004.02.12.17.22.39
-0.001730615234375,0.07760924722037751,0.006023195254113674,0.07762854039078106,0.4307640222326752,0.04469583003677711,0.449,0.779,5.783955201781972,2004.02.12.17.32.39
-0.0019462890624999999,0.07818452198751644,0.006112819478416442,0.07820874324224403,0.488396336752809,-0.00635618800427185,0.415,0.749,5.3063120924290725,2004.02.12.17.42.39
-0.0016118652343750002,0.07807192688424783,0.006095225767419338,0.07808856431612202,0.5367816627512911,0.030868202418370145,0.469,0.913,6.006001059276373,2004.02.12.17.52.39
-0.001743408203125,0.07646238946336069,0.005846497002446651,0.07648226248359404,0.45767000589970763,0.018150122530682534,0.361,0.705,4.7200486528158985,2004.02.12.18.02.39
-0.002005615234375,0.07888778445886611,0.006223282536828518,0.07891327536794347,0.3564760255027606,0.06839076596299971,0.364,0.6890000000000001,4.612658621794652,2004.02.12.18.12.39
-0.0021379394531250004,0.07729310252096656,0.005974223697316647,0.07732266473953077,0.49828610176171706,0.014921276074399692,0.396,0.752,5.121396182270311,2004.02.12.18.22.39
-0.00220166015625,0.07821656732108538,0.006117831403493881,0.07824754763529333,0.3297582489932256,0.02582433830481776,0.415,0.764,5.303680595004558,2004.02.12.18.32.39
-0.00212666015625,0.0769404413543266,0.005919831515798569,0.0769698265505305,0.4243128403754697,0.04660765159645516,0.405,0.771,5.261802165217542,2004.02.12.18.42.39
-0.0019012695312499999,0.0784566088423693,0.006155439471044541,0.07847964256337435,0.5533985473990728,-0.041870852127814204,0.396,0.792,5.045894541125359,2004.02.12.18.52.39
-0.001943994140625,0.07851550116945437,0.0061646839238905906,0.07853956351488958,0.5791138307510244,-0.023830270412440426,0.427,0.8300000000000001,5.436750357277566,2004.02.12.19.02.39
-0.0018521484375,0.07935929787647265,0.006297898159446716,0.07938090836770041,0.6276825132083981,0.013215485169117754,0.532,0.9930000000000001,6.7018633439632875,2004.02.12.19.12.39
-0.0020525390625,0.07688593782324185,0.005911447434959412,0.07691333012919477,0.3985078570542333,-0.047841962943301286,0.386,0.738,5.018635902926301,2004.02.12.19.22.39
-0.001935693359375,0.0766034706411227,0.005868091714265347,0.07662792325938943,0.42524278547334626,0.015918091365504337,0.4,0.793,5.220029239810919,2004.02.12.19.32.39
-0.0021050292968750003,0.07831092036327802,0.0061326002481436725,0.07833920727505721,0.613387552300388,0.05082672091478196,0.442,0.7909999999999999,5.642130107955924,2004.02.12.19.42.39
-0.002425537109375,0.07734228926780076,0.005981829709184169,0.07738031364276786,0.4843217611881623,-0.010552538081734168,0.461,0.813,5.957587638223358,2004.02.12.19.52.39
-0.00203681640625,0.07739667641153741,0.005990245519552231,0.07742347280137335,0.44941512079219237,0.007369960546107664,0.452,0.835,5.8380228068506685,2004.02.12.20.02.39
-0.00204736328125,0.07596992815109205,0.005771429983282088,0.07599751100981861,0.2985831400319756,-0.006799371971470119,0.347,0.694,4.565939007596826,2004.02.12.20.12.39
-0.001757666015625,0.0781090853466685,0.006101029213693142,0.07812885896719358,0.3479309532451049,0.01652104161192016,0.388,0.737,4.9661546978808655,2004.02.12.20.22.39
-0.0018957031249999998,0.07864043941895045,0.006184318712005616,0.0786632849704597,0.41299062915361917,-0.0018897816381499523,0.413,0.7789999999999999,5.250225694936249,2004.02.12.20.32.39
-0.00229462890625,0.07709218438354404,0.005943204893026352,0.07712632634090483,0.3950734414213919,0.008946704887335467,0.342,0.669,4.434283547855389,2004.02.12.20.42.39
-0.00255654296875,0.07926025001588238,0.006282187232580184,0.07930147000233508,0.47239362493033044,-0.011074794184598856,0.391,0.777,4.930551728593263,2004.02.12.20.52.39
-0.0020714355468749997,0.07691473137716869,0.005915875902822018,0.0769426198413264,0.3944622448109758,-0.0011731127230121612,0.408,0.7689999999999999,5.302652818962897,2004.02.12.21.02.39
-0.0018758300781250002,0.07717660830160832,0.005956228868939877,0.0771994016001541,0.37800827777844237,0.033382874199999316,0.388,0.774,5.025945693330679,2004.02.12.21.12.39
-0.0017930175781249997,0.07697548805816472,0.0059252257617926594,0.07699636792620886,0.43648657223523335,0.04034053299808251,0.381,0.752,4.94828535763063,2004.02.12.21.22.39
-0.0019039550781249997,0.07742266494287933,0.005994269046857357,0.0774460721521555,0.4911372191123604,0.042398720223168776,0.459,0.8420000000000001,5.926704702314913,2004.02.12.21.32.39
-0.001963623046875,0.0766164975079725,0.005870087690389157,0.07664165646604577,0.34600497216470494,0.049906451631291544,0.393,0.7130000000000001,5.127759734343805,2004.02.12.21.42.39
-0.001947021484375,0.07693101411986752,0.005918380933511257,0.07695564843578329,0.4469901117158317,-0.012696409772231583,0.386,0.755,5.015876129249993,2004.02.12.21.52.39
-0.00241171875,0.07728708668930986,0.0059732937689208985,0.0773247059887718,0.4880416166718633,0.04372833456528373,0.444,0.825,5.742019892897783,2004.02.12.22.02.39
-0.002700634765625,0.07572478230967107,0.005734242655847073,0.07577292447823547,0.5881648615563315,0.031751568058823273,0.5,0.861,6.598663090318189,2004.02.12.22.12.39
-0.00187890625,0.07666611091522911,0.0058776925628662114,0.07668913124793174,0.3623983965568214,0.032043297481202375,0.391,0.74,5.09850605473569,2004.02.12.22.22.39
-0.002236181640625,0.07736800711452542,0.005985808524873256,0.07740031675131004,0.5401611783934817,0.003730982269551857,0.439,0.8029999999999999,5.67181141403494,2004.02.12.22.32.39
-0.0015485839843750002,0.07793970891358244,0.006074598225533962,0.07795509180220767,0.3260740035745182,-0.030949995995736067,0.398,0.781,5.105503576467198,2004.02.12.22.42.39
-0.00193642578125,0.07879662162435938,0.00620890757941246,0.07882041185009597,0.3948251135159331,-0.0051681301375093355,0.437,0.769,5.544249132205821,2004.02.12.22.52.39
-0.0020615234374999998,0.07753322072782182,0.006011400316429138,0.07756062271096398,0.34016117779744404,0.010694172240866773,0.383,0.7250000000000001,4.938072782464381,2004.02.12.23.02.39
-0.002091162109375,0.0768620850433046,0.0059077801172041896,0.07689052656973988,0.44613462626943345,-0.052644835621481596,0.352,0.694,4.577937175143874,2004.02.12.23.12.39
-0.002017138671875,0.07822026971915784,0.006118410594937801,0.07824627430976747,0.4445772787585356,-0.009280108908770554,0.432,0.854,5.521029644041128,2004.02.12.23.22.39
-0.001696533203125,0.076706570747191,0.00588389799579382,0.07672532972039368,0.6543006059840124,0.024579423944552783,0.415,0.808,5.408904745178208,2004.02.12.23.32.39
-0.001356591796875,0.07737065656039942,0.005986218496587277,0.07738254866499697,0.3863550827223339,-0.02260819240915229,0.427,0.786,5.518040015049906,2004.02.12.23.42.39
-0.0024544921875,0.07695148303664459,0.005921530741539001,0.07699061808712475,0.44905515943385366,0.031174289420170507,0.361,0.71,4.688882995996762,2004.02.12.23.52.39
-0.00216064453125,0.07479142203837336,0.00559375681052208,0.07482262488921716,0.30274620550562537,0.013691470350722127,0.369,0.706,4.931663391204782,2004.02.13.00.02.39
-0.0022718750000000005,0.07730518236640493,0.005976091220703125,0.07733855853789073,0.58162761268939,-0.02619621263278169,0.457,0.904,5.90908349780143,2004.02.13.00.12.39
-0.0018424804687500005,0.0767718692892115,0.005893919914159775,0.07679397533945942,0.3194399375811279,0.006857906365208835,0.374,0.716,4.8701737128046005,2004.02.13.00.22.39
-0.001706982421875,0.07770301804785824,0.006037759013745784,0.077721765308917,0.43935923864966187,0.007062047350268264,0.42,0.754,5.40389166832027,2004.02.13.00.32.39
-0.0018160644531249998,0.07733765888729578,0.00598111348216772,0.0773589786144157,0.5730646490077822,0.0526889549680283,0.442,0.781,5.713622489809271,2004.02.13.00.42.39
-0.002742236328125,0.07684285540653787,0.005904824427030086,0.07689176995692956,0.26313045713724614,-0.01355067737781813,0.403,0.755,5.24113309169158,2004.02.13.00.52.39
-0.0018522949218750002,0.07489928008879172,0.0056099021578192715,0.07492218065631082,0.44095646881747097,-0.00497322787096181,0.359,0.718,4.7916384287696365,2004.02.13.01.02.39
-0.0015585937500000003,0.0776150336067212,0.006024093441772462,0.07763068115281484,0.6069125322892983,0.05105431945917985,0.452,0.872,5.822440216777755,2004.02.13.01.12.39
-0.0019397460937500004,0.07776034071566805,0.006046670588216782,0.07778453061583003,0.42031091089811445,-0.01411826536671661,0.374,0.721,4.808153974048495,2004.02.13.01.22.39
-0.002697802734375,0.07854299264982698,0.0061690016943907735,0.07858931119423541,0.3801399430969199,-0.04865005906612907,0.393,0.771,5.000680041954953,2004.02.13.01.32.39
-0.0025972656249999997,0.07594613449074082,0.005767815344085693,0.07599053317889341,0.3464396355508277,-0.019641247862199823,0.376,0.732,4.947984759033577,2004.02.13.01.42.39
-0.0018339355468749998,0.07668904663489619,0.005881209873769283,0.07671097179256287,0.358155992917113,-0.00570154133831129,0.386,0.718,5.031874723785245,2004.02.13.01.52.39
-0.0020482421874999995,0.07501633557018661,0.005627450602378846,0.07504429291050387,0.35354929352836173,-0.02361848578514314,0.425,0.767,5.663322066434091,2004.02.13.02.02.39
-0.0017783203125000002,0.07822606699390491,0.0061193175573349,0.07824627774193958,0.5428820813815229,0.02389127430634648,0.403,0.755,5.150404742946567,2004.02.13.02.12.39
-0.00176240234375,0.07743030001138924,0.005995451359853745,0.07745035456261644,0.5008486498061995,0.021631831526954567,0.42,0.764,5.422828628375636,2004.02.13.02.22.39
-0.0017580566406249997,0.07829629476519134,0.006130309773957729,0.07831602988602893,0.5366345309682168,-0.0037356983017462478,0.437,0.845,5.579955989035113,2004.02.13.02.32.39
-0.00236171875,0.07652371351325286,0.0058558787298583995,0.07656014919860397,0.3892193620919868,0.01059267022142343,0.444,0.8029999999999999,5.799361739071638,2004.02.13.02.42.39
-0.00202060546875,0.0776539195149843,0.006030131216039658,0.0776802038005823,0.45086148262336545,0.012000841891185068,0.381,0.759,4.904724516146854,2004.02.13.02.52.39
-0.0019184570312500003,0.07569132158473815,0.005729176163244247,0.07571563009461785,0.39253390254036225,-0.012775323005232129,0.396,0.774,5.230095813838433,2004.02.13.03.02.39
-0.0017819824218749999,0.0779258334891341,0.006072435524976253,0.07794620572117751,0.5248632368505843,0.03296497595720993,0.388,0.749,4.977792009375291,2004.02.13.03.12.39
-0.002490185546875,0.07655343633445863,0.00586042861461401,0.07659392690463046,0.4165630099460307,-0.06115951499883136,0.381,0.75,4.974284716781726,2004.02.13.03.22.39
-0.0017874023437499998,0.07637900854794992,0.005833752946767806,0.07639991985536536,0.4453741256774362,-0.04788269964002148,0.469,0.867,6.1387498951291555,2004.02.13.03.32.39
